order_id,order_number,order_item_id,item_name,quantity,invoiced_quantity,mrp,price_per_unit,amount,discount_amount,profit
81265,SO/24-25/62805,161356,Fortune Soya Tin(15L),75,75,2290,2170,171750,9000,-3750
81258,SO/24-25/62698,161346,Jeera Sabut,15,0,402,390,6030,180,-30
81247,SO/24-25/62684,161329,Fortune Matar Besan,20,2,1875,1650,37500,4500,-2400
81250,SO/24-25/62694,161335,Ashok Dhaniya Powder Pkt(500gm),6,0,150,108,900,252,0
81250,SO/24-25/62694,161334,Ashok Laal Mirch Powder Pkt(500gm),6,3,300,216,1800,504,0
83578,SO/24-25/65015,165522,DCM Double Filter Sugar,1,1,2255,2110,2255,145,-20
83921,SO/24-25/65344,166200,Ambey Chakki Aata,55,55,38.2,33,2101,286,-187
83921,SO/24-25/65344,166201,Regular Basmati Rice,15,15,53.6,49,804,69,-39
83921,SO/24-25/65344,166202,Parivar Mustard Bottle(1L),4,4,174.261,152,697.04,89.04,-42.38
83921,SO/24-25/65344,166203,Chhoti Wala Arhar Dal,2,2,156.883,135,313.77,43.77,-18.1
88908,SO/24-25/70292,175083,Prakash Maida,4,4,1768,1670,7072,392,-80
84143,SO/24-25/65555,166584,Soyum Soya Pouch,1,1,1640,1536,1640,104,-36
84033,SO/24-25/65639,166396,Safed Matar Dal,2,2,1400,1320,2800,160,0
84263,SO/24-25/65691,166795,Bail Kolhu Pouch,2,2,1566,1430,3132,272,-100
84263,SO/24-25/65691,166796,Prakash Aata,4,4,1693,1560,6772,532,-160
84263,SO/24-25/65691,166797,Prakash Maida,2,2,1768,1650,3536,236,-40
84263,SO/24-25/65691,166798,Ruchi Gold Palm Pouch(1L),2,2,1407,1280,2814,254,-100
84263,SO/24-25/65691,166794,Soyum Soya (15Lit),2,2,2170,2000,4340,340,-100
88908,SO/24-25/70292,175084,Salt,1,1,190,190,190,0,0
84040,SO/24-25/65706,166404,Ruchi Gold Palm Pouch(1L),2,2,1368,1265,2736,206,-6
84040,SO/24-25/65706,166405,Double Chabhi Rice,2,2,3249,2970,6498,558,0
84230,SO/24-25/65619,166731,Masodha Double Filter Sugar,2,2,2300,2115,4600,370,-10
84398,SO/24-25/65805,167042,Shreshtha Aata,1,1,1710,1560,1710,150,-50
80615,SO/24-25/62046,160118,Ashok Kasoori Methi,1,1,238,171.36,238,66.64,0
80615,SO/24-25/62046,160120,Kaali Mirch Khada,2,2,49.313,47,98.63,4.63,-0.63
80615,SO/24-25/62046,160121,BLACK SALT,1,1,26,20,26,6,-5
80615,SO/24-25/62046,160122,Tata Salt Pkt(1Kg),15,15,25.8,24,387,27,-27
81268,SO/24-25/62707,161359,Soyum Soya Tin(15L) V,5,5,2160,2000,10800,800,-150
84398,SO/24-25/65805,167043,Kezar Maida,1,1,1760,1640,1760,120,-20
84430,SO/24-25/65843,167095,Ashok Chhola Masala Pkt(100gm),1,1,76,54.72,76,21.28,0
84427,SO/24-25/65834,167086,Laal Gulaab Maida,4,4,1751,1660,7004,364,-20
84463,SO/24-25/65884,167156,Pukhraj Arhar Dal,1,1,4910,4650,4910,260,0
84463,SO/24-25/65884,167157,Arrarot,1,1,2340,2200,2340,140,0
83816,SO/24-25/65234,165965,Jeera Sabut,3,3,402,350,1206,156,-126
83816,SO/24-25/65234,165968,Dried Coconut,5,5,300,215,1500,425,-175
83816,SO/24-25/65234,165970,Sarso Rai,5,5,97,92,485,25,-25
83816,SO/24-25/65234,165979,Laal Mirch Sabut,8,8,310,310,2480,0,360
83816,SO/24-25/65234,165980,Prakash Maida,3,3,1790,1645,5370,435,-165
83816,SO/24-25/65234,165981,Arrarot,3,3,2280,2090,6840,570,-480
83816,SO/24-25/65234,165982,Prakash Aata,2,2,1740,1575,3480,330,-150
83816,SO/24-25/65234,165971,Kaju 2 Tukda,5,5,890,860,4450,150,-50
83816,SO/24-25/65234,165973,Color Red,8,8,60,55,480,40,-40
83816,SO/24-25/65234,165974,Colour Yellow (100gm),5,5,60,55,300,25,-25
83816,SO/24-25/65234,165972,Dhania Sabut,8,6,140,110,1120,240,-240
80615,SO/24-25/62046,160132,White Til,1,1,74.5,65,74.5,9.5,-2
80615,SO/24-25/62046,160133,Chana Sattu,1,1,168,150,168,18,-5
80615,SO/24-25/62046,160134,ASHOK BIRYANI MASALA (50 GM),4,4,45,32.4,180,50.4,0
80615,SO/24-25/62046,160136,Bawarchi Soyabean Chura,2,2,125.85,120,251.7,11.7,-1.7
80615,SO/24-25/62046,160138,Ajinomoto,3,3,99,90,297,27,-15
80615,SO/24-25/62046,160139,Jaifal,2,2,41.925,40,83.85,3.85,-3.85
80615,SO/24-25/62046,160140,Javitri,4,4,112.875,111,451.5,7.5,-7.5
80615,SO/24-25/62046,160141,Laung,2,2,59.125,58,118.25,2.25,-2.25
80615,SO/24-25/62046,160142,Kalaunji,1,1,30,30,30,0,0
80615,SO/24-25/62046,160143,Dalchini,4,4,18.813,18,75.25,3.25,-3.25
80615,SO/24-25/62046,160144,Chhoti Elaichi,1,1,712.188,650,712.19,62.19,-62.19
80615,SO/24-25/62046,160145,Badi Elaichi,4,4,96,90,384,24,0
80615,SO/24-25/62046,160146,Sarso Rai,1,1,26.069,26,26.07,0.07,-0.07
80615,SO/24-25/62046,160148,soda,1,1,32.25,32,32.25,0.25,-0.25
80615,SO/24-25/62046,160150,SATRI(500GM),1,1,85,85,85,0,0
80615,SO/24-25/62046,160151,Shreshtha Aata,1,1,1710,1590,1710,120,-20
93314,SO/24-25/74632,183190,Adani Patla Besan,1,1,3590,3325,3590,265,-70
80615,SO/24-25/62046,160153,Laal Gulaab Suji/Rava,8,8,40.183,36,321.46,33.46,-20.13
80615,SO/24-25/62046,160154,Adani Patla Besan,10,10,114.35,105,1143.5,93.5,-93.5
80615,SO/24-25/62046,160155,Steam Rice,30,30,55,49,1650,180,-90
80615,SO/24-25/62046,160156,Hari Patti(Green) Rice,30,30,99.342,82,2980.26,520.26,-320.25
80615,SO/24-25/62046,160160,Dhuli Moong Dal,8,8,137,110,1096,216,-48
80615,SO/24-25/62046,160161,DAL URAD BLACK KHADI,3,3,132,122,396,30,-3
80615,SO/24-25/62046,160163,Jaggery,7,7,70,65,490,35,0
80615,SO/24-25/62046,160164,Soyum Soya Tin(15L) V,1,1,2160,2010,2160,150,-20
80615,SO/24-25/62046,160165,Bail Kolhu Mustard Jar,1,1,2620,2210,2620,410,-210
80615,SO/24-25/62046,160166,Gyan Ghee Pouch,3,3,557.5,520,1672.5,112.5,-72.5
80615,SO/24-25/62046,160170,Makhana,5,5,396.563,250,1982.82,732.82,-545.32
80615,SO/24-25/62046,160171,Nescafe Coffee Pkt(500gm),1,1,1300,1260,1300,40,-20
80615,SO/24-25/62046,160172,KEWDA JAL(250 ml) केवड़ा जल,50,50,25,25,1250,0,0
80615,SO/24-25/62046,160173,GULAB JAL(250ml)गुलाब जल,1,1,21,21,21,0,0
80615,SO/24-25/62046,160174,Vinegar,4,4,30,20,120,40,0
80615,SO/24-25/62046,160175,Tomato Puree,5,5,100,90,500,50,0
80615,SO/24-25/62046,160178,SILVER FOIL,2,2,310,310,620,0,0
80615,SO/24-25/62046,160179,Green chiili sauce 1 bottle,10,10,80,75,800,50,150
80615,SO/24-25/62046,160181,Soya Sauce,3,3,48,48,144,0,0
80615,SO/24-25/62046,160182,Honey,1,1,144,140,144,4,-4
80615,SO/24-25/62046,160183,Mixed Pickle Jar(5kg),1,1,320,220,320,100,-100
80615,SO/24-25/62046,160152,Kezar Maida,1,1,1760,1630,1760,130,-20
99306,SO/24-25/80365,193856,Galaxy rice,1,1,2965,2900,2965,65,-10
81258,SO/24-25/62698,161343,Soyum Soya Tin(15L) V,20,20,2160,2020,43200,2800,-200
81258,SO/24-25/62698,161344,Prakash Aata,10,10,1740,1630,17400,1100,-200
81258,SO/24-25/62698,161345,Bail Kolhu Mustard Jar,7,7,2620,2310,18340,2170,-770
81262,SO/24-25/62699,161352,Kezar Maida,3,3,1760,1630,5280,390,-60
81270,SO/24-25/62709,161361,Soyum Soya Tin(15L) V,25,25,2160,1960,54000,5000,-1750
80615,SO/24-25/62046,160135,Lijjat Papad,4,1,470,400,1880,280,-80
80615,SO/24-25/62046,160158,Arrarot,20,15,49,44,980,100,-80
83579,SO/24-25/65054,165525,Fortune Soya Tin(15L),7,7,2290,2140,16030,1050,-560
83579,SO/24-25/65054,165526,Laal Gulaab Maida,1,0,1780,1620,1780,160,-70
81273,SO/24-25/62711,161365,Prakash Aata,1,1,1730,1620,1730,110,-15
81273,SO/24-25/62711,161366,Steam Rice,1,1,1560,1530,1560,30,-30
81275,SO/24-25/62714,161371,Shreshtha Aata,2,2,1710,1580,3420,260,-60
83780,SO/24-25/65333,165870,SAPNA GOLD MAIDA,4,4,2000,1810,8000,760,-40
83922,SO/24-25/65365,166207,Ruchi Gold Palm Pouch(1L),2,2,1360,1310,2720,100,0
84024,SO/24-25/65446,166376,Prakash Aata,3,3,37.25,35,111.75,6.75,-1.13
84024,SO/24-25/65446,166377,Prakash Maida,3,3,38.292,36,114.88,6.88,-1.25
81281,SO/24-25/62716,161381,Soyum Soya Tin(15L) V,25,25,2160,1980,54000,4500,-1250
84024,SO/24-25/65446,166378,Raag Gold Palm Pouch,3,3,147.35,135,442.05,37.05,-16.05
84024,SO/24-25/65446,166379,Steam Rice,1,1,55,52,55,3,0
83173,SO/24-25/64628,164810,Bawarchi Vanaspati Pouch 1ltr,1,1,2300,2240,2300,60,0
81277,SO/24-25/62727,161373,SAPNA GOLD MAIDA,10,10,2000,1800,20000,2000,50
81280,SO/24-25/62730,161380,Fortune Soya Tin(15L),5,5,2300,2230,11500,350,75
81284,SO/24-25/62731,161385,SAPNA GOLD MAIDA,10,10,2000,1780,20000,2200,-150
81286,SO/24-25/62719,161387,Masodha Double Filter Sugar,20,20,2300,2120,46000,3600,-400
81278,SO/24-25/62729,161374,Ruchi Gold Palm,10,10,1380,1315,13800,650,-50
81276,SO/24-25/62726,161372,SAPNA GOLD MAIDA,2,2,2000,1820,4000,360,40
81274,SO/24-25/62725,161367,Ruchi Gold Palm Tin(15kg),1,1,2390,2330,2390,60,0
81274,SO/24-25/62725,161368,SAPNA GOLD MAIDA,1,1,2000,1800,2000,200,0
81274,SO/24-25/62725,161369,Masodha Double Filter Sugar,1,1,2300,2140,2300,160,0
81269,SO/24-25/62738,161360,Bail Kolhu Pouch,10,10,1608,1455,16080,1530,-600
81282,SO/24-25/62739,161382,DCM Double Filter Sugar,2,2,2281,2130,4562,302,-60
81282,SO/24-25/62739,161383,Prakash Maida,1,1,1788,1675,1788,113,-15
81283,SO/24-25/62740,161384,Normal Sugar,1,1,2230,2050,2230,180,-60
81272,SO/24-25/62715,161363,Tata Salt Pkt(1Kg),10,10,1360,1260,13600,1000,0
81272,SO/24-25/62715,161364,Nature Fresh Soya Tin(15L),20,20,2310,2135,46200,3500,-200
81285,SO/24-25/62741,161386,Fortune Soya Pouch(1L),1,1,2485,2320,2485,165,-30
81271,SO/24-25/62791,161362,Ruchi Gold Palm Pouch(1L),5,5,1360,1310,6800,250,25
81286,SO/24-25/62719,161388,Swastik Suji Rava,1,0,1830,1670,1830,160,-60
99289,SO/24-25/80364,193806,Nature Fresh Soya Tin(15L),1,1,2260,2030,2260,230,0
83568,SO/24-25/64996,165498,Best Choice Palm Tin(15Kg),2,2,2400,2310,4800,180,-80
83568,SO/24-25/64996,165499,Rauza Double Filter Sugar,2,2,2300,2125,4600,350,-50
83568,SO/24-25/64996,165500,Madhur Gold Maida,1,1,1800,1680,1800,120,-20
83568,SO/24-25/64996,165501,Madhur Gold Aata,1,1,1800,1670,1800,130,-30
88375,SO/24-25/69789,174129,Ajinomoto,1,0,99,95,99,4,0
83781,SO/24-25/65205,165874,Pukhraj Arhar Dal,1,1,4910,4590,4910,320,-60
88582,SO/24-25/69980,174531,Kezar Maida,2,2,1760,1660,3520,200,0
88908,SO/24-25/70292,175085,Laal Gulaab Suji/Rava,1,1,1777,1690,1777,87,0
84145,SO/24-25/65558,166587,Shreshtha Aata,1,1,1710,1565,1710,145,-45
84038,SO/24-25/65638,166402,Ruchi Gold Palm Pouch(1L),2,2,1360,1310,2720,100,0
84257,SO/24-25/65664,166779,Soyum Soya Pouch,2,2,1651,1536,3302,230,-48
84302,SO/24-25/65714,166882,Madhur Gold Maida,5,5,1800,1670,9000,650,-50
84388,SO/24-25/65806,167025,Ruchi Gold Palm Pouch(1L),1,1,1350,1280,1350,70,-30
84388,SO/24-25/65806,167026,Hari Patti(Green) Rice,10,10,99.342,86,993.42,133.42,-66.75
84431,SO/24-25/65844,167096,Soyum Soya Tin(15L) V,1,1,2160,1970,2160,190,-80
84431,SO/24-25/65844,167097,Kezar Aata,5,5,36.438,34,182.19,12.19,-4.9
84431,SO/24-25/65844,167098,Kezar Maida,10,10,38.769,36,387.69,27.69,-6.85
84431,SO/24-25/65844,167099,Normal Sugar,5,5,48.38,43,241.9,26.9,-10.9
83816,SO/24-25/65234,165975,Bawarchi Soyabean Chura,3,3,135.85,125,407.55,32.55,-17.55
83816,SO/24-25/65234,165977,White Til,1,1,280,225,280,55,-25
83816,SO/24-25/65234,165978,Akhrot,1,1,300,250,300,50,-23
81287,SO/24-25/62718,161389,Shreshtha Aata,15,15,1710,1630,25650,1200,300
81287,SO/24-25/62718,161390,Laal Gulaab Maida,10,10,1780,1740,17800,400,500
81287,SO/24-25/62718,161391,Premium Sabut Jeera,3,3,467.25,360,1401.75,321.75,-261.75
81287,SO/24-25/62718,161392,Kaali Masoor Dal,1,1,2320,2310,2320,10,60
81287,SO/24-25/62718,161393,Sikka Heeng Pkt(100gm),15,15,130,130,1950,0,0
81287,SO/24-25/62718,161398,Baking Powder,3,0,130,85,390,135,-120
81287,SO/24-25/62718,161404,MDH Kasuri Methi Pkt(100gm),3,0,60,43.2,180,50.4,-43.2
83816,SO/24-25/65234,165976,Methi Dana,3,0,125,92,375,99,-99
83344,SO/24-25/64775,165121,Kezar Maida,20,8,1760,1625,35200,2700,-700
84480,SO/24-25/65890,167176,Ruchi Gold Palm Pouch(1L),100,100,1368,1240,136800,12800,-1800
83580,SO/24-25/65043,165527,SAPNA GOLD MAIDA,1,1,2000,1820,2000,180,20
83750,SO/24-25/65174,165823,Soyum Soya Tin(15L) V,20,20,2160,1970,43200,3800,-1600
83924,SO/24-25/65350,166210,Tata Salt Pkt(1Kg),5,5,1360,1255,6800,525,-50
88376,SO/24-25/69786,174132,Normal Sugar,7,7,2260,2025,15820,1645,-525
111331,SO/24-25/91780,214368,Soyum Soya Pouch,48,48,126,117,6048,432,-288
84146,SO/24-25/65559,166588,Ruchi Gold Palm Pouch(1L),40,40,1350,1250,54000,4000,-2400
84216,SO/24-25/65634,166700,Parinda Rice,5,5,62.608,57,313.04,28.04,-11.38
111331,SO/24-25/91780,214369,Chhola,8,0,130,120,1040,80,-40
84292,SO/24-25/65713,166870,Masodha Double Filter Sugar,4,4,2300,2100,9200,800,-80
84352,SO/24-25/65769,166959,Ruchi Gold Palm Pouch(1L),50,50,1368,1248,68400,6000,-500
84238,SO/24-25/65649,166745,Masodha Double Filter Sugar,1,1,2300,2100,2300,200,-20
84425,SO/24-25/65841,167083,Ruchi Gold Palm Pouch(1L),30,30,1368,1244,41040,3720,-480
84479,SO/24-25/65892,167175,Normal Sugar,1,1,2260,2065,2260,195,-35
84424,SO/24-25/65836,167081,Normal Sugar,5,4,2200,2025,11000,875,-200
81291,SO/24-25/62722,161424,BLACK SALT,2,2,26,25,52,2,0
81287,SO/24-25/62718,161407,Ajwain,6,6,77.75,65,466.5,76.5,-61.5
81287,SO/24-25/62718,161408,Ashok Haldi Powder Pkt(200gm),1,1,82,59.04,82,22.96,0
81288,SO/24-25/62720,161417,SAPNA GOLD MAIDA,15,15,2000,1800,30000,3000,150
81279,SO/24-25/62728,161379,Parinda Rice,2,2,1750,1540,3500,420,-220
81293,SO/24-25/62732,161436,SAPNA GOLD MAIDA,12,12,2000,1800,24000,2400,120
81294,SO/24-25/62734,161437,SAPNA GOLD MAIDA,10,10,2000,1810,20000,1900,150
81289,SO/24-25/62766,161418,Kala Chana,1,1,2920,2610,2920,310,-150
81289,SO/24-25/62766,161419,Matar,1,1,1550,1320,1550,230,-30
81289,SO/24-25/62766,161421,SAPNA GOLD MAIDA,1,1,2000,1800,2000,200,0
81289,SO/24-25/62766,161422,Bawarchi Vanaspati Balti LTR,1,1,2200,2100,2200,100,0
81295,SO/24-25/62803,161438,Soyum Soya Pouch,2,2,1640,1570,3280,140,-4
81295,SO/24-25/62803,161439,Bail Kolhu Pouch,1,1,1560,1490,1560,70,-10
81292,SO/24-25/62804,161430,Ashok Laal Mirch Powder Pkt(100gm),8,8,50,36,400,112,0
81292,SO/24-25/62804,161431,Ashok Dhaniya Powder Pkt(100gm),10,10,28,20.16,280,78.4,0
81292,SO/24-25/62804,161433,Udon Noodles,12,12,120,120,1440,0,0
81292,SO/24-25/62804,161434,Magaj,1,1,1300,1250,1300,50,-20
81292,SO/24-25/62804,161435,Ashok Kali Mirch Powder (50 Gm),10,10,75,54,750,210,0
81292,SO/24-25/62804,161432,Ashok Haldi Powder Pkt(200gm),6,3,82,34.44,492,285.36,-147.6
81287,SO/24-25/62718,161409,Ashok White Pepper Powder Pkt(50gm),34,0,110,79.2,3740,1047.2,0
81289,SO/24-25/62766,161420,Best Choice Soya Tin (15Kg),2,2,2450,2330,4900,240,-40
81291,SO/24-25/62722,161425,Dhania Sabut,3,3,140,140,420,0,0
81291,SO/24-25/62722,161426,Badi saunf,2,2,300,185,600,230,-130
81291,SO/24-25/62722,161427,Maggie Noodles,1,1,1350,1350,1350,0,70
81291,SO/24-25/62722,161428,Adani Patla Besan,2,2,3745,3570,7490,350,-350
81291,SO/24-25/62722,161429,Laal Mirch Sabut,4,4,280,280,1120,0,60
81298,SO/24-25/62749,161444,Fortune Soya Tin(15L),15,15,2380,2190,35700,2850,-750
83581,SO/24-25/65044,165528,Bawarchi Vanaspati Balti LTR,1,1,2200,2100,2200,100,0
81287,SO/24-25/62718,161394,Desi Chana,10,10,110,100,1100,100,80
81287,SO/24-25/62718,161395,Steam Rice,14,14,1620,1620,22680,0,1260
81287,SO/24-25/62718,161396,Chhoti Elaichi,12,12,150,150,1800,0,90.74
81287,SO/24-25/62718,161397,Laung,1,1,59.125,46,59.13,13.13,-13.13
81287,SO/24-25/62718,161399,Bail Kolhu Pouch,4,4,166.275,155,665.1,45.1,-21.1
81287,SO/24-25/62718,161400,Ashok Garam Masala Pkt(100gm),40,40,184,132.48,7360,2060.8,0
81287,SO/24-25/62718,161401,Ashok Meat Masala Pkt(100gm),25,25,88,63.36,2200,616,0
81287,SO/24-25/62718,161402,Javitri,7,7,120,120,840,0,49.88
81287,SO/24-25/62718,161403,Soyum Soya Pouch,70,70,1640,1608,114800,2240,3920
81287,SO/24-25/62718,161405,Dalchini,1,1,94.063,90,94.06,4.06,-4.06
81287,SO/24-25/62718,161406,MDH White Pepper Powder (100 Gm),1,1,212,152.64,212,59.36,-50.88
81287,SO/24-25/62718,161410,Laal Mirch Sabut,2,2,16,16,32,0,3.51
81287,SO/24-25/62718,161411,Chhoti Saunf,1,1,19,12,19,7,-5.5
81287,SO/24-25/62718,161412,Kalaunji,1,1,30,30,30,0,0
81287,SO/24-25/62718,161413,Agni Tata Tea,4,4,48,48,192,0,12
81287,SO/24-25/62718,161414,Gyan Ghee Pouch,1,1,710,710,710,0,165.83
81287,SO/24-25/62718,161415,soda,1,1,32.25,24,32.25,8.25,-8.25
81287,SO/24-25/62718,161416,Ajinomoto,2,2,99,98,198,2,6
81287,SO/24-25/62718,161442,Ashok Kasoori Methi,1,1,238,171.36,238,66.64,0
81216,SO/24-25/62667,161278,Mahakosh Soya Oil Pouch(1L),10,10,1709,1570,17090,1390,-50
84035,SO/24-25/65456,166399,Prakash Maida,2,2,1790,1670,3580,240,-60
81304,SO/24-25/62751,161453,Normal Sugar,1,1,2260,2100,2260,160,0
81303,SO/24-25/62768,161451,Soyum Soya Pouch,2,2,1639,1548,3278,182,0
81303,SO/24-25/62768,161452,RICE BASMATI BIRYANI,1,1,1800,1650,1800,150,-150
81302,SO/24-25/62765,161448,Desi Chana,3,3,83,83,249,0,3
81305,SO/24-25/62769,161454,Prakash Aata,2,2,1730,1610,3460,240,-50
81305,SO/24-25/62769,161455,Normal Sugar,2,2,2230,2060,4460,340,-100
81299,SO/24-25/62750,161445,Normal Sugar,5,5,2230,2060,11150,850,-250
81306,SO/24-25/62771,161456,Normal Sugar,1,1,2230,2050,2230,180,-60
93296,SO/24-25/74648,183149,Dalmia Double Filter Sugar,2,2,2250,2060,4500,380,-80
83582,SO/24-25/65016,165529,Maggie Noodles,1,1,1400,1280,1400,120,-10
88377,SO/24-25/69794,174133,Masodha Double Filter Sugar,1,1,2300,2100,2300,200,-20
88893,SO/24-25/70276,175065,Ruchi Gold Palm Pouch(1L),150,150,1407,1275,211050,19800,-2250
83783,SO/24-25/65211,165876,Steam Rice,4,4,55,52,220,12,0
84043,SO/24-25/65488,166410,Normal Sugar,4,4,2200,2045,8800,620,-140
84395,SO/24-25/65803,167036,Arhar Dal,1,1,4856,4545,4856,311,-45
84395,SO/24-25/65803,167037,Masoor Dal,30,30,76,76,2280,0,30
81324,SO/24-25/62762,161492,SAPNA GOLD AATA,10,10,1900,1770,19000,1300,150
81319,SO/24-25/62794,161485,SAPNA GOLD AATA,1,1,1900,1780,1900,120,20
81301,SO/24-25/62754,161447,Pani (250 Ml),5,5,102,95,510,35,-25
81309,SO/24-25/62753,161460,Rauza Double Filter Sugar,1,1,2300,2150,2300,150,0
81320,SO/24-25/62782,161486,Fortune Soya Tin(15L),10,10,2380,2195,23800,1850,-500
81320,SO/24-25/62782,161487,Prakash Aata,1,1,1730,1600,1730,130,-35
81321,SO/24-25/62783,161488,Bail Kolhu Mustard Jar,1,1,2220,2220,2220,0,80
81316,SO/24-25/62779,161481,DCM Double Filter Sugar,4,4,2281,2140,9124,564,-80
81316,SO/24-25/62779,161482,Prakash Maida,1,1,1788,1680,1788,108,-10
81315,SO/24-25/62814,161480,Fortune Soya Pouch(1L),30,30,2490,2290,74700,6000,0
81311,SO/24-25/62775,161465,Murli Heeng,4,4,160,150,640,40,0
81311,SO/24-25/62775,161466,Salt,1,1,200,200,200,0,10
81312,SO/24-25/62776,161474,Prakash Aata,1,1,1730,1620,1730,110,-15
81313,SO/24-25/62777,161475,DCM Double Filter Sugar,1,1,2281,2150,2281,131,-10
81323,SO/24-25/62763,161490,Prakash Aata,1,1,1730,1600,1730,130,-35
81323,SO/24-25/62763,161491,Soyum Soya Pouch,1,1,1639,1548,1639,91,0
81308,SO/24-25/62774,161458,Soyum Soya Pouch,2,2,1639,1536,3278,206,-24
81308,SO/24-25/62774,161459,Bail Kolhu Pouch,1,1,1608,1450,1608,158,-70
81314,SO/24-25/62778,161476,Bail Kolhu Pouch,5,5,171.075,154,855.38,85.38,-41.38
81314,SO/24-25/62778,161477,Ashok Haldi Powder Pkt(200gm),1,1,82,62,82,20,-3.6
81314,SO/24-25/62778,161478,Ashok Sabji Masala Pkt(200gm),1,1,85,64,85,21,-4
81310,SO/24-25/62752,161461,SAPNA GOLD AATA,4,4,1900,1780,7600,480,80
81310,SO/24-25/62752,161462,Hum Tum Rice,3,3,1720,1530,5160,570,-90
81310,SO/24-25/62752,161463,Kingfisher Arhar Dal,1,1,5000,4470,5000,530,0
81322,SO/24-25/62764,161489,Adani Mota Besan,1,1,3730,3430,3730,300,-175
81318,SO/24-25/62780,161484,Fortune Soya Tin(15L),30,15,2380,2178,71400,6060,-1710
88913,SO/24-25/70295,175094,Hari Patti Selha Rice,2,2,91,80,182,22,-10
83583,SO/24-25/65017,165530,Atish Maida,2,2,1810,1710,3620,200,0
83783,SO/24-25/65211,165880,Tata Salt Pkt(1Kg),1,1,28.6,25,28.6,3.6,-2.4
84044,SO/24-25/65464,166411,Kezar Maida,1,1,1760,1650,1760,110,-10
83926,SO/24-25/65367,166212,Ruchi Gold Palm Pouch(1L),5,5,143.05,132,715.25,55.25,-30.25
83926,SO/24-25/65367,166213,SAPNA GOLD MAIDA,5,5,42.535,37,212.68,27.68,-9.68
83926,SO/24-25/65367,166214,Masodha Double Filter Sugar,5,5,49.225,43,246.13,31.13,-13.13
84148,SO/24-25/65561,166590,Soyum Soya Tin(15L) V,5,5,2160,1970,10800,950,-400
84239,SO/24-25/65679,166748,Double Filter Sugar,1,1,2310,2120,2310,190,-5
84293,SO/24-25/65704,166871,Ruchi Gold Palm Pouch(1L),1,1,1368,1250,1368,118,-18
84353,SO/24-25/65770,166960,Ruchi Gold Palm Pouch(1L),12,12,1350,1260,16200,1080,-600
84399,SO/24-25/65811,167044,Pani (500 Ml),5,5,115,115,575,0,0
84429,SO/24-25/65840,167090,Ruchi Gold Palm Pouch(1L),15,15,1368,1245,20520,1845,-270
84451,SO/24-25/65868,167129,Ruchi Gold Palm Pouch(1L),5,5,142.05,129,710.25,65.25,-45
81333,SO/24-25/62790,161512,Madhur Gold Maida,3,3,1800,1670,5400,390,-90
81338,SO/24-25/62788,161519,Rauza Double Filter Sugar,2,2,2300,2135,4600,330,-30
81336,SO/24-25/62789,161517,Masodha Double Filter Sugar,1,1,2300,2120,2300,180,-20
81337,SO/24-25/62785,161518,Prakash Maida,1,1,1788,1680,1788,108,-10
81334,SO/24-25/62773,161513,Saccha Heera Chhola,1,1,4280,4020,4280,260,-30
81332,SO/24-25/62770,161510,Prakash Aata,5,5,38.042,36,190.21,10.21,-0.31
81332,SO/24-25/62770,161511,Laal Gulaab Maida,1,1,1763,1670,1763,93,4
81330,SO/24-25/62756,161508,Prakash Aata,1,1,1730,1620,1730,110,-15
81326,SO/24-25/62759,161495,Prakash Aata,1,1,1730,1620,1730,110,-15
81326,SO/24-25/62759,161496,Prakash Maida,1,1,39.656,36,39.66,3.66,-1.61
81326,SO/24-25/62759,161497,Laal Gulaab Suji/Rava,2,2,39.938,38,79.88,3.88,0.29
81325,SO/24-25/62761,161493,Soyum Soya Pouch,1,1,1639,1560,1639,79,12
81325,SO/24-25/62761,161494,Prakash Maida,1,1,1788,1680,1788,108,-10
81339,SO/24-25/62784,161520,Fryola Palm,2,2,2540,2340,5080,400,-120
81311,SO/24-25/62775,161467,Prakash Maida,3,3,1788,1680,5364,324,-30
81302,SO/24-25/62765,161449,Pukhraj Arhar Dal,5,5,175.217,153,876.09,111.09,-67.75
81302,SO/24-25/62765,161450,Prakash Aata,1,1,1730,1590,1730,140,-45
81331,SO/24-25/62755,161509,Maggie Noodles,1,1,1400,1290,1400,110,0
81335,SO/24-25/62781,161514,Pukhraj Arhar Dal,1,1,4910,4620,4910,290,-30
81335,SO/24-25/62781,161515,Hari Patti Selha Rice,1,1,2550,2400,2550,150,-60
81335,SO/24-25/62781,161516,Matar,1,1,1500,1440,1500,60,-60
81329,SO/24-25/62758,161505,Ruchi Gold Palm Pouch(1L),5,5,1360,1305,6800,275,0
81329,SO/24-25/62758,161506,SAPNA GOLD MAIDA,1,1,2000,1805,2000,195,5
81329,SO/24-25/62758,161507,Masodha Double Filter Sugar,1,1,2300,2125,2300,175,-15
93296,SO/24-25/74648,183147,Kings Soya Tin(15L),1,1,2160,2030,2160,130,-10
93296,SO/24-25/74648,183148,Kezar Maida,1,1,1760,1630,1760,130,-30
88589,SO/24-25/70010,174542,Normal Sugar,11,11,2260,2020,24860,2640,-880
83561,SO/24-25/64987,165488,Normal Sugar,1,1,2260,2060,2260,200,-40
81353,SO/24-25/62817,161545,Ruchi Gold Palm Tin(15kg),1,1,2390,2330,2390,60,0
81353,SO/24-25/62817,161546,Masodha Double Filter Sugar,1,1,2300,2125,2300,175,-15
